,marketName,longName,isin
0,LRNP,LEARNING PRIORITY INC,US52201E1073
0,LEAT,LEATT CORP,US5221322085
0,7213,LECIP HOLDINGS CORP,JP3979550005
0,CURRENT,LEDYARD FINANCIAL GROUP INC,US5233381012
0,NMS,LEE ENTERPRISES,US5237684064
0,68,LEE HING DEVELOPMENT,HK0068000436
0,CURRENT,LEE PHARMACEUTICALS,US5240381062
0,LEX,LEFROY EXPLORATION LTD,VGG5520W1023
4,1540,LEFT FIELD PRINTING GROUP LT,BMG552191022
0,LEAI,LEGACY EDUCATION ALLIANCE IN,US52472J1088
0,NMS,LEGACY HOUSING CORP,US52472M1018
0,LCY,LEGACY IRON ORE LTD,AU000000LCY6
0,LIMITED,LEGACY TECHNOLOGY HOLDINGS I,US52470T1088
0,LGN,LEGEND GOLD CORP,CA52471L3020
4,3396,LEGEND HOLDINGS CORP-H,CNE100001ZT0
0,NOINFO,LEGEND OIL AND GAS LTD,US52490C1018
0,LPS,LEGEND POWER SYSTEMS INC,CA5249372080
0,1355,LEGEND STRATEGY INTERNATIONA,KYG5458R1175
0,CURRENT,LEGENDS BUSINESS GROUP INC,US52467N1063
9,INFR,LEGG MASON GLOBAL INFRASTR,US52468L7038
1,LM,LEGG MASON INC,US5249011058
0,LEG,LEGGETT & PLATT INC,US5246601075
0,LR,LEGRAND SA,FR0010307819
0,CURRENT,LEHMAN ABS CORPORATION,US21988G8583
0,LDOS,LEIDOS HOLDINGS INC,US5253271028
0,LEJU,LEJU HOLDINGS LTD-ADR,US50187J2078
0,XETRA,LEM HOLDING SA-REG,CH0022427626
0,NMS,LEMAITRE VASCULAR INC,US5255582018
0,LEMONTREE,LEMON TREE HOTELS LTD,INE970X01018
1,LPS,LENDER PROCESSING SERVICES,US52602E1029
0,LC,LENDINGCLUB CORP,US52603A2087
0,NMS,LENDINGTREE INC,US52603B1070
0,LLC,LENDLEASE GROUP,AU000000LLC3
0,LII,LENNOX INTL INC,US5261071071
0,NOINFO,LENOX WEALTH MANAGEMENT INC,US52634R2040
0,IOBE,LENTA PLC,US52634T2006
0,XETRA,LENZING AG,AT0000644505
0,LEOM,LEO MOTORS INC,US5263621089
0,LNF,LEON'S FURNITURE LTD,CA5266821092
0,LDO,LEONARDO SPA,IT0003856405
1,CURRENT,LEONE ASSET MANAGEMENT INC,US5266381012
0,LFG,LEONE FILM GROUP SPA,IT0004973696
0,LTV,LEONOVUS INC,CA5266813099
0,LEON,LEONTEQ AG,CH0190891181
0,LPD,LEPIDICO LTD,AU000000LPD2
0,1225,LERADO FINANCIAL GROUP COMPA,BMG5454H1473
0,LSG,LEROY SEAFOOD GROUP ASA,NO0003096208
0,LXE,LEUCROTTA EXPLORATION INC,CA52728X2086
0,LBGF,LEVEL BEST GOLF INC,US52729P1057
0,LEVL,LEVEL ONE BANCORP INC,US52730D2080
1,ECE2,LEVERAGE SHARES 2X FACEBOOK,IE00BF03XP94
0,9836,LEVI STRAUSS JAPAN KABUSHIKI,JP3969500002
0,LEOF,LEVINSKI OFER LTD,IL0002000144
0,LVN,LEVON RESOURCES LTD,CA52749A1049
0,XETRA,LEWAG HOLDING AG,DE0006336001
0,LXG,LEXAGENE HOLDINGS INC,CA52886L1031
0,AILFQ,LEXICON BUILDING SYSTEMS LTD,CA52887A1066
0,NMS,LEXICON PHARMACEUTICALS INC,US5288723027
0,NMS,LEXINFINTECH HOLDINGS L-ADR,US5288771034
2,LEX,LEXINGTON CO AB/THE,SE0006510640
0,LEXUS,LEXUS GRANITO INDIA LTD,INE500X01013
0,Q0X,LEY CHOON GROUP HOLDINGS LTD,SG2F02983607
0,1089,LEYOU TECHNOLOGIES HOLDINGS,KYG5471S1003
0,LPL,LG DISPLAY CO LTD-ADR,US50186V1026
0,CURRENT,LGBTQ LOYALTY HOLDINGS INC,US50201K1079
0,NMS,LGI HOMES INC,US50187T1060
0,LGL,LGL GROUP INC/THE,US50186A1088
0,1978,LH GROUP LTD,KYG547241029
0,NMS,LHC GROUP INC,US50187A1079
4,1730,LHN LTD,SG1AH9000002
0,LHV1T,LHV GROUP AS,EE3100102203
0,1869,LI BAO GE GROUP LTD,KYG548041022
4,2331,LI NING CO LTD,KYG5496K1242
0,L03,LIAN BENG GROUP LTD,SG1G55870362
0,600739,LIAONING CHENG DA CO LTD-A,CNE000000LY3
0,600758,LIAONING ENERGY INDUSTRY CO,CNE000000MW5
0,LBTE,LIBERATE TECHNOLOGIES,US5301292042
0,USA,LIBERTY ALL STAR EQUITY FUND,US5301581048
0,ASG,LIBERTY ALL-STAR GROWTH FD,US5299001025
0,CURRENT,LIBERTY BANCORP,US5301701091
0,CURRENT,LIBERTY BANCSHARES INC OHIO,US5301801081
0,NMS,LIBERTY BROADBAND-C,US5303073051
0,LBTG,LIBERTY COAL ENERGY CORP,US5303621024
0,SCAN,LIBERTY DEFENSE HOLDINGS LTD,CA53044R2063
0,LBYE,LIBERTY ENERGY CORP,US53045E1055
0,NMS,LIBERTY GLOBAL PLC-A,GB00B8W67662
0,XETRA,LIBERTY GOLD CORP,CA53056H1047
0,LHSIF,LIBERTY HEALTH SCIENCES INC,CA5305621073
0,LIEI,LIBERTY INTERNATIONAL ENTERT,US53060P1003
0,NMS,LIBERTY MEDIA CORP-BRAVES A,US5312297063
1,LBY,LIBERTY ONE LITHIUM CORP,CA53116A3055
0,LPT,LIBERTY PROPERTY TRUST,US5311721048
0,LIBERTSHO,LIBERTY SHOES LIMITED,INE557B01019
0,LICHSGFIN,LIC HOUSING FINANCE LTD,INE115A01026
0,CURRENT,LIFE CLIPS INC,US53185D1072
0,3065,LIFE FOODS CO LTD,JP3966670006
0,CURRENT,LIFE INSURANCE CO (ALA),US5318641066
0,LIFS,LIFE STEM GENETICS INC,US53217Y1038
0,LSI,LIFE STORAGE INC,US53223X1072
0,360,LIFE360 INC-CDI,AU0000045098
0,1D3,LIFEBRANDZ LTD,SG1DF7000002
1,LHC,LIFEHEALTHCARE GROUP LTD,AU000000LHC1
0,NOINFO,LIFELINE BIOTECHNOLOGIES INC,US53219E8084
0,CURRENT,LIFELOC TECHNOLOGIES INC,US53220Y2072
2,LOCK,LIFELOCK INC,US53224V1008
0,7157,LIFENET INSURANCE CO,JP3966660007
0,CURRENT,LIFEQUEST WORLD CORP,US53222D2018
0,LSPN,LIFESPAN INC,US53221W1018
0,CURRENT,LIFESTORE FINANCIAL GROUP IN,US53224B1044
4,2136,LIFESTYLE CHINA GROUP LTD,KYG548741050
0,LIC,LIFESTYLE COMMUNITIES LTD,AU000000LIC9
0,1212,LIFESTYLE INTL HLDGS LTD,KYG548561284
0,LMNK,LIFESTYLE MEDICAL NETWORK IN,US53224P1030
0,1302,LIFETECH SCIENTIFIC CORP,KYG548721177
0,NMS,LIFETIME BRANDS INC,US53222Q1031
0,SCM,LIFEVANTAGE CORP,US53222K2050
0,NMS,LIFEWAY FOODS INC,US5319141090
0,2120,LIFULL CO LTD,JP3758140002
0,CURRENT,LIG ASSETS INC,US50187X1072
0,NMS,LIGAND PHARMACEUTICALS,US53220K5048
0,CURRENT,LIGHT MEDIA HOLDINGS INC,US53223L1035
0,LIMITED,LIGHTHOUSE GLOBAL HOLDINGS I,US53228A1025
0,NOINFO,LIGHTING SCIENCE GROUP CORP,US53224G7079
0,SCM,LIGHTPATH TECHNOLOGIES INC-A,US5322578056
0,LGTS,LIGHTSPACE CORP,US53226K1025
0,SCM,LIGHTWAVE LOGIC INC,US5322751042
0,LYNS,LIGHTYEAR NETWORK SOLUTIONS,US53228J1034
0,LIWA,LIHUA INTERNATIONAL INC,US5323521014
0,LLEXQ,LILIS ENERGY INC,US5324032011
0,9827,LILYCOLOR CO LTD,JP3976800007
0,SCM,LIMBACH HOLDINGS INC,US53263P1057
0,XETRA,LIMES SCHLOSSKLINIKEN AG,DE000A0JDBC7
0,SCM,LIMESTONE BANCORP INC,US53262L1052
1,ASQ1,LIMITLESS EARTH PLC,GB00BKXP5L71
0,CURRENT,LIMITLESS VENTURE GROUP INC,US5327272036
0,NMS,LIMONEIRA CO,US5327461043
0,LNR,LINAMAR CORP,CA53278L1076
0,LNA1L,LINAS AGRO GROUP AB,LT0000128092
2,BRE,LINC ENERGY LTD,AU000XINEAA6
0,NMS,LINCOLN EDUCATIONAL SERVICES,US5335351004
0,NMS,LINCOLN ELECTRIC HOLDINGS,US5339001068
0,LML,LINCOLN MINERALS LTD,AU000000LML2
0,LNC,LINCOLN NATIONAL CORP,US5341871094
0,LINCOLN,LINCOLN PHARMACEUTICALS LTD,INE405C01035
0,LIAB,LINDAB INTERNATIONAL AB,SE0001852419
0,SCM,LINDBLAD EXPEDITIONS HOLDING,US5352191093
0,LINDEINDI,LINDE INDIA LTD,INE473A01011
1,LIN,LINDE PLC,IE00BZ12WP82
0,LAU,LINDSAY AUSTRALIA LTD,AU000000LAU8
0,SSMM,LINDSELL TRAIN INV TRUST,GB0031977944
0,LIN1,LINEDATA SERVICES,FR0004156297
4,8267,LINEKONG INTERACTIVE GROUP C,KYG5504C1069
0,3330,LINGBAO GOLD GROUP CO LTD-H,CNE1000001H3
0,CURRENT,LINGERIE FIGHTING CHAMPIONSH,US5357421008
0,600480,LINGYUN INDUSTRIAL CORP-A,CNE000001FN6
0,2183,LINICAL CO LTD,JP3974530002
0,LINUF,LINIU TECHNOLOGY GROUP,KYG549712084
0,LNU,LINIUS TECHNOLOGIES LTD,AU000000LNU1
1,LNK,LINK ADMINISTRATION HOLDINGS,AU000000LNK2
4,8237,LINK HOLDINGS LTD,KYG5496E1109
0,LKM,LINK MOTION INC - SPON ADR,US53577L1052
0,CURRENT,LINK RESERVATIONS INC,US5357711093
0,LNKD,LINKEDIN CORP - A,US53578A1088
4,8383,LINOCRAFT HOLDINGS LTD,KYG5S10M1014
0,7966,LINTEC CORP,JP3977200009
2,LTH,LINZ TEXTIL HOLDING AG,AT0000723606
1,LIO,LION ENERGY LTD,AU000000LIO4
0,INTPRIMQX,LION ONE METALS LTD,CA5362161047
0,1127,LION ROCK GROUP LTD,BMG6577U1062
1,LSX,LION SELECTION GROUP LIMITED,AU000000LSX4
0,LBI,LIONS BAY CAPITAL INC,CA5362631064
2,LION,LIONSGOLD LTD,GG00B3M9KL68
0,LTR,LIONTOWN RESOURCES LTD,AU000000LTR4
0,STMM,LIONTRUST ASSET MANAGEMENT,GB0007388407
0,SCM,LIPOCINE INC,US53630X1046
0,D5IU,LIPPO MALLS INDONESIA RETAIL,SG1W27938677
0,SCM,LIQTECH INTERNATIONAL INC,US53632A2015
0,NMS,LIQUIDITY SERVICES INC,US53635B1070
0,CURRENT,LIQUIDMETAL TECHNOLOGIES INC,US53634X1000
0,NOINFO,LISKA BIOMETRY INC,US53654P1021
0,1322,LISTED INDEX FUND CHINA A SH,JP3046760009
0,LTE,LITE ACCESS TECHNOLOGIES INC,CA5367361014
0,LAC,LITHIUM AMERICAS CORP,CA53680Q2071
0,LITH,LITHIUM CHILE INC,CA53681G1090
0,LEXI,LITHIUM ENERGI EXPLORATION I,CA53680T1021
0,LEXG,LITHIUM EXPLORATION GROUP IN,US53680P4072
0,LPI,LITHIUM POWER INTERNATIONAL,AU000000LPI1
0,LIX,LITHIUM X ENERGY CORP,CA5368161017
0,NMS,LITTELFUSE INC,US5370081045
0,NOINFO,LITTLEFIELD CORPORATION,US5375901015
0,601003,LIUZHOU IRON & STEEL CO -A,CNE000001R68
0,NMS,LIVANOVA PLC,GB00BYMT0J19
0,CURRENT,LIVE CURRENT MEDIA INC,US5380311051
0,NOINFO,LIVE MICROSYSTEMS INC,US53803W2061
0,LYV,LIVE NATION ENTERTAINMENT IN,US5380341090
0,NMS,LIVE OAK BANCSHARES INC,US53803X1054
0,SCM,LIVE VENTURES INC,US5381423087
7,LVC,LIVECHAT SOFTWARE SA,PLLVTSF00010
0,LVH,LIVEHIRE LTD,AU000000LVH1
0,LTHM,LIVENT CORP,US53814L1089
0,NMS,LIVEPERSON INC,US5381461012
0,RAMP,LIVERAMP HOLDINGS INC,US53815P1084
1,AMSM,LIVERMORE INVESTMENTS GROUP,VGG550931015
0,6054,LIVESENSE INC,JP3974740007
0,LVT,LIVETILES LTD,AU000000LVT6
0,CURRENT,LIVEWIRE ERGOGENICS INC,US53838A1043
0,LIMITED,LIVEWORLD INC,US53838Q1094
0,LCT,LIVING CELL TECHNOLOGIES LTD,AU000000LCT6
0,4445,LIVING TECHNOLOGIES INC/JAPA,JP3974710000
0,000513,LIVZON PHARMACEUTICAL GROU-A,CNE0000002Y8
0,3564,LIXIL VIVA CORP,JP3970100008
0,SCM,LIXTE BIOTECHNOLOGY HOLDINGS,US5393192027
0,LZENF,LIZHAN ENVIRONMENTAL CORP,KYG553291090
0,NMS,LKQ CORP,US5018892084
0,XETRA,LLOYD FONDS AG,DE000A12UP29
0,SET1,LLOYDS BANKING GROUP PLC,GB0008706128
7,LSIL,LLOYDS STEELS INDUSTRIES LTD,INE093R01011
0,SCM,LM FUNDING AMERICA INC,US5020744042
0,SET3,LMS CAPITAL PLC,GB00B12MHD28
0,3482,LOADSTAR CAPITAL KK,JP3982600003
0,CURRENT,LOANS4LESS.COM INC,US53945X1046
0,CURRENT,LOBLAW COMPANIES LTD,CA5394811015
1,LPE,LOCALITY PLANNING ENERGY HOL,AU000000LPE0
0,LIMITED,LOCATION BASED TECHNOLOGIES,US5395731053
0,ASQ1,LOCATION SCIENCES GROUP PLC,GB00BGT36S19
0,LHD,LOCHARD ENERGY GROUP PLC-CDI,AU000000LHD9
0,LMT,LOCKHEED MARTIN CORP,US5398301094
0,8162,LOCO HONG KONG HOLDINGS LTD,HK0000207610
0,3558,LOCONDO INC,JP3984120000
0,LSR,LODESTAR MINERALS LTD,AU000000LSR6
0,L,LOEWS CORP,US5404241086
0,NOINFO,LOGAN CLAY PRODUCTS CO,US5406011016
0,3380,LOGAN GROUP CO LTD,KYG555551095
0,CURRENT,LOGANSPORT FINANCIAL CORP,US5412091028
0,ALLOG,LOGIC INSTRUMENT,FR0000044943
0,NMS,LOGICBIO THERAPEUTICS INC,US54142F1021
0,CURRENT,LOGICQUEST TECHNOLOGY INC,US54141F1030
0,NMS,LOGITECH INTERNATIONAL-REG,CH0025751329
0,LOGM,LOGMEIN INC,US54142L1098
0,LOKESHMAC,LOKESH MACHINES LTD,INE397H01017
0,LOMA,LOMA NEGRA CIA IND-SPON ADR,US54150E1047
0,EVARF,LOMBARD MEDICAL INC,KYG555981094
0,LRM,LOMBARD RISK MANAGEMENT PLC,GB00B030JP46
0,LMR,LOMIKO METALS INC,CA54163Q4097
0,603766,LONCIN MOTOR CO LTD-A,CNE100001JP2
0,SSX3,LONDON & ASSOC PROP PLC,GB0005234223
1,LCG,LONDON CAPITAL GROUP HOLDING,GB00B0RHGY93
0,LCE,LONDON CITY EQUITIES LIMITED,AU000000LCE8
0,LOND,LONDON MINING PLC,GB00B1VZK334
0,STMM,LONDONMETRIC PROPERTY PLC,GB00B4WFW713
0,LBCC,LONG BLOCKCHAIN CORP,US5426141025
0,LOAC,LONGEVITY ACQUISITION CORP,VGG563721320
0,LOAC,LONGEVITY ACQUISITION CORP,VGG563721320
0,NOINFO,LONGFIN CORP,US54304F1066
0,601012,LONGI GREEN ENERGY TECHNOL-A,CNE100001FR6
0,1281,LONGITECH SMART ENERGY HOLDI,KYG5636J1022
0,4355,LONGLIFE HOLDING CO LTD,JP3756070003
3,LGO,LONGREACH OIL LIMITED,AU000000LGO8
0,LPIH,LONGWEI PETROLEUM INVESTMENT,US5433541043
0,CURRENT,LONGWEN GROUP CORP,US5433561090
0,000523,LONKEY IND CO GUANGZHOU-A,CNE0000005T1
0,3339,LONKING HOLDINGS LTD,KYG5636C1078
0,LMI,LONMIN PLC,GB00BYSRJ698
0,4224,LONSEAL CORP,JP3985200009
0,LONN,LONZA GROUP AG-REG,CH0013841017
0,8029,LOOK HOLDINGS INC,JP3981000007
0,SSMM,LOOKERS PLC,GB00B17MMZ46
0,LIMITED,LOOKSMART GROUP INC,US54344C1053
0,NMS,LOOP INDUSTRIES INC,US5435181046
1,ASQ1,LOOPUP GROUP PLC,GB00BYQP6S60
0,5IE,LORENZO INTERNATIONAL LTD,SG1T35930281
0,LO,LORILLARD INC,US5441471019
0,LPC,LORNE PARK CAPITAL PARTNERS,CA5441781062
4,LLC,LORRAINE COPPER CORP,CA54418Y2078
0,LA,LOS ANDES COPPER LTD,CA5443122000
0,LO24,LOTTO24,DE000LTT2470
0,CURRENT,LOTUS PHARMACEUTICALS INC,US5457152032
0,NOINFO,LOUD TECHNOLOGIES INC,US5457312008
0,LPX,LOUISIANA-PACIFIC CORP,US5463471053
0,ASQ1,LOUNGERS PLC,GB00BH4JR002
0,LOVABLE,LOVABLE LINGERIE LTD,INE597L01014
1,LVE,LOVE GROUP GLOBAL LTD,AU000000LVE8
0,NOINFO,LOVE INTERNATIONAL GROUP INC,US54714U1079
0,NMS,LOVESAC CO/THE,US54738L1098
0,LOV,LOVISA HOLDINGS LTD,AU000000LOV7
0,LOW,LOWE'S COS INC,US5486611073
0,LRT,LOWELL RESOURCES FUND,AU000000LRT4
0,SSMM,LOWLAND INVESTMENT COMPANY,GB00BNXGHS27
0,LYLP,LOYALTYPOINT INC,US54908P1049
0,XETRA,LPKF LASER & ELECTRONICS,DE0006450000
1,NMS,LPL FINANCIAL HOLDINGS INC,US50212V1008
0,LXU,LSB INDUSTRIES INC,US5021601043
0,LKSDQ,LSC COMMUNICATIONS INC,US50218P1075
0,NMS,LSI INDUSTRIES INC,US50216C1080
24,LSI,LSI SOFTWARE SA,PLLSSFT00016
0,SSMM,LSL PROPERTY SERVICES PLC,GB00B1G5HX72
0,LSRG,LSR GROUP PJSC-GDR REGS,US50218G2066
0,LTC,LTC PROPERTIES INC,US5021751020
3,LWB,LUBELSKI WEGIEL BOGDANKA SA,PLLWBGD00016
0,LUB,LUBY'S INC,US5492821013
0,LOM,LUCAPA DIAMOND CO LTD,AU000000LOM6
0,CURRENT,LUCARA DIAMOND CORP,CA54928Q1081
0,BOLS,LUCAS BOLS NV,NL0010998878
0,SSMM,LUCECO PLC,GB00BZC0LP49
1,LMG,LUCISANO MEDIA GROUP SPA,IT0004522162
0,CURRENT,LUCKIN COFFEE INC - ADR,US54951L1098
0,9612,LUCKLAND CO LTD,JP3968000004
0,600135,LUCKY FILM CO-A,CNE000000V63
0,LEF,LUDGATE ENVIRONMENTAL FUND L,JE00B1YW3102
4,8217,LUEN WONG GROUP HOLDINGS LTD,KYG5700C1244
0,600167,LUENMEI QUANTUM CO LTD-A,CNE000000Y94
1,LGM,LUIRI GOLD LTD,BMG5698C1029
0,NEWX,LUKOIL PJSC-SPON ADR,US69343P1057
0,NMS,LULULEMON ATHLETICA INC,US5500211090
0,L19,LUM CHANG HOLDINGS LTD,SG1E20001293
0,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD,INE872H01027
0,LUMAXIND,LUMAX INDUSTRIES LIMITED,INE162B01018
0,LMNS,LUMENIS LTD - B,IL0011312597
5,LMP,LUMENPULSE INC,CA55024T1021
0,NMS,LUMENTUM HOLDINGS INC,US55024U1097
0,LUM,LUMINA GOLD CORP,CA55026L3056
0,1162,LUMINA GROUP LTD,KYG569821047
0,CURRENT,LUMINAR MEDIA GROUP INC,US5502632061
0,LMNX,LUMINEX CORP,US55027E1029
0,SCM,LUNA INNOVATIONS INC,US5503511009
0,LTII,LUNA TECHNOLOGIES INTL INC,US55036P1066
0,LUG,LUNDIN GOLD INC,CA5503711080
0,CURRENT,LUNDIN MINING CORP,CA5503721063
0,SCM,LUOKUNG TECHNOLOGY CORP,VGG569811067
0,000735,LUONIUSHAN CO LTD - A,CNE000000CR6
0,1108,LUOYANG GLASS COMPANY LTD-H,CNE1000003Q0
0,XETRA,LUPAKA GOLD CORP,CA5504351019
0,LUPIN,LUPIN LTD,INE326A01037
0,LSTS,LUSTROS INC,US5505371048
0,000726,LUTHAI TEXTILE CO LTD - A,CNE000001667
0,NMS,LUTHER BURBANK CORP,US5505501073
0,CURRENT,LUVU BRANDS INC,US55066U1088
0,LUXIND,LUX INDUSTRIES LTD,INE150G01020
4,8041,LUXEY INTERNATIONAL HOLDINGS,KYG5726E1614
0,LXFR,LUXFER HOLDINGS PLC,GB00BNK03D49
0,000830,LUXI CHEMICAL GROUP CO LT-A,CNE000000WN3
1,BKK,LUXKING GROUP HOLDINGS LTD,BMG570141058
1,LUX,LUXOTTICA GROUP SPA,IT0001479374
4,2186,LUYE PHARMA GROUP LTD,BMG570071099
0,600784,LUYIN INVESTMENT GROUP CO-A,CNE000000NQ5
0,LUKN,LUZERNER KANTONALBANK AG-REG,CH0011693600
0,000568,LUZHOU LAOJIAO CO LTD-A,CNE000000GF2
4,2281,LUZHOU XINGLU WATER GROUP -H,CNE100002FH5
0,LUZN,LUZON GROUP,IL0004730177
0,LVEN,LVENTURE GROUP,IT0005013013
0,LWP,LWP CAPITAL INC,CA5024641006
0,STMM,LXI REIT PLC,GB00BYQ46T41
0,LXR,LXRANDCO INC-CLASS B,CA5507891011
0,LYL,LYCOPODIUM LTD,AU000000LYL7
0,LDL,LYDALL INC,US5508191062
0,LYD,LYDIAN INTERNATIONAL LTD,JE00B29LFF73
0,NMS,LYFT INC-A,US55087P1049
0,LYKALABS,LYKA LABS LIMITED,INE933A01014
0,PRIMQX,LYONS BANCORP INC,US5521121047
0,NOINFO,LYRIC JEANS INC,US5523511088
0,ETFS,LYXOR MSCI INDIA,FR0010375766
0,MTB,M & T BANK CORP,US55261F1049
0,MKPL,M K PROTEINS LTD,INE964W01013
0,NOINFO,M LINE HOLDINGS INC.,US55313Q1085
0,ASQ1,M WINKWORTH PLC,GB00B4TT7L53
0,3661,M-UP HOLDINGS INC,JP3167310006
0,MAANALU,MAAN ALUMINIUM LTD,INE215I01019
0,6592,MABUCHI MOTOR CO LTD,JP3870000001
0,MMSDF.OLD,MACARTHUR MINERALS LTD,AU000000MFE9
0,NMS,MACATAWA BANK CORP,US5542251021
0,NOINFO,MACAU CAPITAL INVESTMENTS,US55422A2006
3,1680,MACAU LEGEND DEVELOPMENT LTD,KYG573611004
0,CURRENT,MACDONALD MINES EXPLORATION,CA5543244001
0,SSMM,MACFARLANE GROUP PLC,GB0005518872
0,MCSB,MACKENZIE CANADIAN ST FIXED,CA55452Q1090
0,QCH,MACKENZIE CHINA A-SHARES CSI,CA55454U1084
0,MFNC,MACKINAC FINANCIAL CORP,US5545711096
0,MAH,MACMAHON HOLDINGS LIMITED,AU000000MAH3
0,3132,MACNICA FUJI ELECTRONICS HOL,JP3862960006
0,NMS,MACOM TECHNOLOGY SOLUTIONS H,US55405Y1001
0,MRP,MACPHERSONS RESOURCES LTD,AU000000MRP0
0,MBLHB,MACQUARIE BANK LTD,AU0000MBLHB4
0,MQGPC,MACQUARIE GROUP CAPITAL NOTES,AU0000010522
0,MQGPB,MACQUARIE GROUP LTD,AU0000MQGPB5
0,MQGPB,MACQUARIE GROUP LTD,AU0000MQGPB5
10,MRN,MACQUARIE MEDIA LTD,AU000000MRN5
0,FIBRAMQ12,MACQUARIE MEXICO REAL ESTATE,MXCFFI0U0002
0,MAQ,MACQUARIE TELECOM GROUP LTD,AU000000MAQ4
25,MCR,MACRO ENTERPRISES INC,CA55608F1062
0,NMS,MACROGENICS INC,US5560991094
0,000620,MACROLINK CULTURALTAINMENT-A,CNE000000958
0,3978,MACROMILL INC,JP3863030007
0,MCZ,MAD CATZ INTERACTIVE INC,CA5561621056
0,MOIL,MADAGASCAR OIL LTD,BMG5738R1016
0,MDARA,MADARA COSMETICS AS,LV0000101624
0,MADHUCON,MADHUCON PROJECTS LIMITED,INE378D01032
0,MBAPL,MADHYA BHARAT AGRO PRODUCTS,INE900L01010
0,CURRENT,MADISON COUNTY FINANCIAL INC,US5567771002
4,8057,MADISON HOLDINGS GROUP LTD,KYG5747Y1136
0,MSGS,MADISON SQUARE GARDEN SPORTS,US55825T1034
0,LIMITED,MADISON TECHNOLOGIES INC,US55826L1098
0,MADRASFER,MADRAS FERTILIZERS LTD,INE414A01015
0,NMS,MADRIGAL PHARMACEUTICALS INC,US5588681057
0,MAG,MAG SILVER CORP.,CA55903Q1046
0,MAGADSUGA,MAGADH SUGAR & ENERGY LTD,INE347W01011
0,CURRENT,MAGELLAN AEROSPACE CORP,CA5589122004
1,MFG,MAGELLAN FINANCIAL GROUP LTD,AU000000MFG4
0,CURRENT,MAGELLAN GOLD CORP,US5590782091
0,MGLN,MAGELLAN HEALTH INC,US5590792074
0,MMP,MAGELLAN MIDSTREAM PARTNERS,US5590801065
0,NMS,MAGENTA THERAPEUTICS INC,US55910K1088
0,NOINFO,MAGICSTEM GROUP CORP,US55917N1054
2,MAG,MAGMATIC RESOURCES LTD,AU000000MAG5
1,MGR,MAGNA GOLD CORP,CA55921P1045
0,MGA,MAGNA INTERNATIONAL INC,CA5592224011
0,06N,MAGNA POLONIA SA,PLNFI0600010
1,MTT,MAGNA TERRA MINERALS INC,CA5592712007
1,MAU,MAGNETIC RESOURCES NL,AU000000MAU6
1,MGT,MAGNETITE MINES LTD,AU000000MGT5
1,MNS,MAGNIS ENERGY TECHNOLOGIES L,AU000000MNS3
0,MGY,MAGNOLIA OIL & GAS CORP - A,US5596631094
0,MAGNUM,MAGNUM VENTURES LIMITED,INE387I01016
0,41S,MAGNUS ENERGY GROUP LTD,SG1AI2000007
0,MGNU,MAGNUS INTERNATIONAL RESOURC,US55972Y1038
0,NMS,MAGYAR BANCORP INC,US55977T2087
0,MTELEKOM,MAGYAR TELEKOM TELECOMMUNICA,HU0000073507
0,MAHASTEEL,MAHAMAYA STEEL INDUSTRIES,INE451L01014
3,MGL,MAHANAGAR GAS LTD,INE002S01010
0,MTNL,MAHANAGAR TELEPHONE NIGAM,INE153A01019
0,MAHSCOOTE,MAHARASHTRA SCOOTERS LTD,INE288A01013
0,MAHSEAMLE,MAHARASHTRA SEAMLESS LTD,INE271B01025
0,MAHESHWAR,MAHESHWARI LOGISTICS LTD,INE263W01010
0,MAHICKRA,MAHICKRA CHEMICALS LTD,INE961Y01015
1,MM,MAHINDRA & MAHINDRA LIMITED,INE101A01026
0,MAHINDCIE,MAHINDRA CIE AUTOMOTIVE LTD,INE536H01010
0,MAHLOG,MAHINDRA LOGISTICS LTD,INE766P01016
0,MH PRD,MAIDEN HOLDING LTD,BMG5753U1466
0,MH PRD,MAIDEN HOLDING LTD,BMG5753U1466
0,MH PRD,MAIDEN HOLDING LTD,BMG5753U1466
0,MHLA,MAIDEN HOLDINGS LTD,US5602923022
0,MHNC,MAIDEN HOLDINGS NORTH AMERICA LTD,US56029Q4082
1,MFB,MAIDENFORM BRANDS INC,US5603051047
0,MPRK,MAIER & PARTNER AG,DE000A1MMCY2
0,MAIN,MAIN STREET CAPITAL CORP,US56035L1044
0,1100,MAINLAND HEADWEAR HLDGS LTD,BMG5754W1091
0,MSFG,MAINSOURCE FINANCIAL GROUP I,US56062Y1029
0,MSTYP,MAINSTAY MEDICAL INTERNATION,IE00BJYS1G50
3,MAI,MAINSTREAM GROUP HOLDINGS LT,AU000000MAI1
0,SCM,MAINSTREET BANCSHARES INC,US56064Y1001
0,MEQ,MAINSTREET EQUITY CORP,CA5609151009
1,ASQ1,MAINTEL HOLDINGS PLC,GB00B046YG73
0,MAIS,MAISTRO PLC,GB00B8DX2616
0,MAITHANAL,MAITHAN ALLOYS LTD,INE683C01011
0,SSMM,MAJEDIE INVESTMENTS PLC-ORD,GB0005555221
0,XETRA,MAJESTIC GOLD CORP.,CA5609121077
0,CURRENT,MAJOR DRILLING GROUP INTL,CA5609091031
1,1389,MAJOR HOLDINGS LTD,KYG5760H1121
0,CURRENT,MAJOR LEAGUE FOOTBALL INC,US5608141058
