new_index,longName,marketName,secIdList,Origin_Name,Origin_Stock,Origin_Country
14293,SUMITOMO RIKO COMPANY LTD,5191,JP3564200008,SUMITOMO RIKO COMPANY LTD,5191,Japan
14294,SUMITOMO RUBBER INDUSTRIES,5110,JP3404200002,SUMITOMO RUBBER INDUSTRIES,5110,Japan
14295,SUMITOMO SEIKA CHEMICALS CO,4008,JP3405600002,SUMITOMO SEIKA CHEMICALS CO,4008,Japan
14296,SUMMER ENERGY HOLDINGS INC,CURRENT,US8656341091,SUMMER ENERGY HOLDINGS INC,SUME,United States of America
14297,SUMMERSET GROUP HOLDINGS LTD,SNZ,NZSUME0001S0,SUMMERSET GROUP HOLDINGS LTD,SNZ,Australia
14298,SUMMIT BANCSHARES INC,CURRENT,US8660101010,SUMMIT BANCSHARES INC,SMAL,United States of America
14299,SUMMIT FINANCIAL GROUP INC,NMS,US86606G1013,SUMMIT FINANCIAL GROUP INC,SMMF,United States of America
14300,SUMMIT HOTEL PROPERTIES INC,INN,US8660821005,SUMMIT HOTEL PROPERTIES INC,INN,United States of America
14301,SUMMIT MATERIALS INC -CL A,SUM,US86614U1007,SUMMIT MATERIALS INC -CL A,SUM,United States of America
14302,SUMMIT MIDSTREAM PARTNERS LP,SMLP,US8661424098,SUMMIT MIDSTREAM PARTNERS LP,SMLP,United States of America
14303,SUMMIT PROPERTIES LTD,SMTG,GG00BJ4FZW09,SUMMIT PROPERTIES LTD,SMTG,
14304,SUMMIT RESOURCES LIMITED,SMM,AU000000SMM5,SUMMIT RESOURCES LIMITED,SMM,
14305,SUMMIT SECURITIES LTD,SUMMITSEC,INE519C01017,SUMMIT SECURITIES LTD,SUMMITSEC,India
14306,SUMMIT STATE BANK,NMS,US8662642037,SUMMIT STATE BANK,SSBI,United States of America
14307,SUMO RESOURCES PLC,MLSUM,GB00B8GJBS16,SUMO RESOURCES PLC,MLSUM,France
14308,SUN ART RETAIL GROUP LTD,6808,HK0000083920,SUN ART RETAIL GROUP LTD,6808,Germany
14309,SUN CAPITAL MANAGEMENT CORP,2134,JP3325800005,SUN CAPITAL MANAGEMENT CORP,2134,Japan
14310,SUN COMMUNITIES INC,SUI,US8666741041,SUN COMMUNITIES INC,SUI,United States of America
14311,SUN FRONTIER FUDOUSAN CO LTD,8934,JP3336950005,SUN FRONTIER FUDOUSAN CO LTD,8934,Japan
14312,SUN HING PRINTING HOLDINGS,1975,KYG8587B1023,SUN HING PRINTING HOLDINGS,1975,Hong Kong
14313,SUN HUNG KAI PROPERTIES,16,HK0016000132,SUN HUNG KAI PROPERTIES,16,Hong Kong
14314,SUN LIFE FINANCIAL INC,SLF,CA8667961053,SUN LIFE FINANCIAL INC,SLF,Canada
14315,SUN LIFE HOLDING CO LTD,7040,JP3342700006,SUN LIFE HOLDING CO LTD,7040,Japan
14316,SUN METALS CORP,SUNM,CA86681L1085,SUN METALS CORP,SUNM,Canada
14317,SUN PACIFIC HOLDING CORP,CURRENT,US86686Y1055,SUN PACIFIC HOLDING CORP,SNPW,United States of America
14318,SUN PHARMA ADVANCED RESEARCH,SPARC,INE232I01014,SUN PHARMA ADVANCED RESEARCH,SPARC,India
14319,SUN PHARMACEUTICAL INDUS,SUNPHARMA,INE044A01036,SUN PHARMACEUTICAL INDUS,SUNPHARMA,India
14320,SUN TV NETWORK LIMITED,SUNTV,INE424H01027,SUN TV NETWORK LIMITED,SUNTV,India
14321,SUNAC CHINA HOLDINGS LTD,XETRA,KYG8569A1067,SUNAC CHINA HOLDINGS LTD,SCNR,Germany
14322,SUNCALL CORP,5985,JP3330600002,SUNCALL CORP,5985,Japan
14323,SUNCAST SOLAR ENERGY INC,NOINFO,US86721X1046,SUNCAST SOLAR ENERGY INC,SUNC,United States of America
14324,SUNCITY GROUP HOLDINGS LTD,1383,KYG8572D1135,SUNCITY GROUP HOLDINGS LTD,1383,Hong Kong
14325,SUNCOKE ENERGY INC,SXC,US86722A1034,SUNCOKE ENERGY INC,SXC,United States of America
14326,SUNCOKE ENERGY PARTNERS LP,SXCP,US86722Y1010,SUNCOKE ENERGY PARTNERS LP,SXCP,
14327,SUNCOR ENERGY INC,SU,CA8672241079,SUNCOR ENERGY INC,SU,Mexico
14328,SUNCORP GROUP LTD,SUNPG,AU0000SUNPG9,SUNCORP GROUP LTD,SUNPG,Australia
14329,SUNCORP METWAY LTD,SBKPA,AU0000SBKPA8,SUNCORP METWAY LTD,SBKPA,Australia
14330,SUNCORP-METWAY LTD,SBKHB,AU0000SBKHB3,SUNCORP-METWAY LTD,SBKHB,Australia
14331,SUNCREST BANK,SBKK,US86723G1094,SUNCREST BANK,SBKK,United States of America
14332,SUNDANCE ENERGY AUSTRALIA LT,SEA,AU000000SEA7,SUNDANCE ENERGY AUSTRALIA LT,SEA,
14333,SUNDANCE RESOURCES LTD,SDL,AU000000SDL6,SUNDANCE RESOURCES LTD,SDL,Australia
14334,SUNDARAM BRAKE LININGS LTD,SUNDRMBRA,INE073D01013,SUNDARAM BRAKE LININGS LTD,SUNDRMBRA,India
14335,SUNDARAM CLAYTON LTD,SUNCLAYLT,INE105A01035,SUNDARAM CLAYTON LTD,SUNCLAYLT,India
14336,SUNDARAM FINANCE HOLDINGS LT,SUNDARMHL,INE202Z01029,SUNDARAM FINANCE HOLDINGS LT,SUNDARMHL,India
14337,SUNDARAM FINANCE LTD,SUNDARMFI,INE660A01013,SUNDARAM FINANCE LTD,SUNDARMFI,India
14338,SUNDARAM MULTI PAP LIMITED,SUNDARAM,INE108E01023,SUNDARAM MULTI PAP LIMITED,SUNDARAM,India
14339,SUNDART HOLDINGS,1568,VGG857251026,SUNDART HOLDINGS,1568,Hong Kong
14340,SUNDIRO HOLDING CO-A,000571,CNE000000586,SUNDIRO HOLDING CO-A,000571,China
14341,SUNDRAM FASTENERS LIMITED,SUNDRMFAS,INE387A01021,SUNDRAM FASTENERS LIMITED,SUNDRMFAS,India
14342,SUNDRUG CO LTD,9989,JP3336600006,SUNDRUG CO LTD,9989,Japan
14343,SUNDY LAND INVESTMENT CO-A,600077,CNE000000Q86,SUNDY LAND INVESTMENT CO-A,600077,China
14344,SUNEDISON INC,SUNEQ,US86732Y1091,SUNEDISON INC,SUNEQ,
14345,SUNERGY INC,SNEY,US86732G3065,SUNERGY INC,SNEY,
14346,SUNEVISION HOLDINGS,1686,KYG857001054,SUNEVISION HOLDINGS,1686,Hong Kong
14347,SUNFLOWER SUSTAINABLE INVEST,SNFL,IL0010987555,SUNFLOWER SUSTAINABLE INVEST,SNFL,Israel
14348,SUNFONDA GROUP HOLDINGS LTD,1771,KYG8571A1022,SUNFONDA GROUP HOLDINGS LTD,1771,Hong Kong
14349,SUNGAME CORP,SGMZ,US86737J2069,SUNGAME CORP,SGMZ,
14350,SUNING UNIVERSAL CO LTD-A,000718,CNE0000007N0,SUNING UNIVERSAL CO LTD-A,000718,China
14351,SUNLAND GROUP LIMITED,SDG,AU000000SDG6,SUNLAND GROUP LIMITED,SDG,Australia
14352,SUNLANDS TECHNOLOGY- SP ADR,STG,US86740P2074,SUNLANDS TECHNOLOGY- SP ADR,STG,United States of America
14353,SUNLINK HEALTH SYSTEMS INC,SSY,US86737U1025,SUNLINK HEALTH SYSTEMS INC,SSY,United States of America
14354,SUNMOON FOOD COMPANY LTD,AAJ,SG1AA2000004,SUNMOON FOOD COMPANY LTD,AAJ,Singapore
14355,SUNNINGDALE TECH LTD,BHQ,SG1BJ1000004,SUNNINGDALE TECH LTD,BHQ,Singapore
14356,SUNNIVA INC.,SNN,CA86745H1010,SUNNIVA INC.,SNN,Canada
14357,SUNNY LOAN TOP CO LTD-A,600830,CNE000000FZ2,SUNNY LOAN TOP CO LTD-A,600830,China
14358,SUNNY SIDE UP GROUP INC,2180,JP3322500004,SUNNY SIDE UP GROUP INC,2180,Japan
14359,SUNNYSIDE BANCORP INC,SNNY,US8674751057,SUNNYSIDE BANCORP INC,SNNY,United States of America
14360,SUNOCO LP,SUN,US86765K1097,SUNOCO LP,SUN,Germany
14361,SUNOPTA INC,NMS,CA8676EP1086,SUNOPTA INC,STKL,Germany
14362,SUNORA FOODS INC,SNF,CA86765J1021,SUNORA FOODS INC,SNF,Canada
14363,SUNPOWER GROUP LTD,5GD,BMG8585U1027,SUNPOWER GROUP LTD,5GD,Singapore
14364,SUNRISE COMMUNICATIONS GROUP,SRCG,CH0267291224,SUNRISE COMMUNICATIONS GROUP,SRCG,Switzerland
14365,SUNRISE CONSULTING GROUP INC,SNRS,US86768Q1031,SUNRISE CONSULTING GROUP INC,SNRS,
14366,SUNRISE RESOURCES LTD,SHI,CA86771K1012,SUNRISE RESOURCES LTD,SHI,
14367,SUNRISE SENIOR LIVING INC,SRZ,US86768K1060,SUNRISE SENIOR LIVING INC,SRZ,
14368,SUNRISE SHARES HOLDINGS LTD,581,SG0581008505,SUNRISE SHARES HOLDINGS LTD,581,Singapore
14369,SUNRUN INC,NMS,US86771W1053,SUNRUN INC,RUN,United States of America
14370,SUNSET ISLAND GROUP INC,LIMITED,US8677442035,SUNSET ISLAND GROUP INC,SIGO,United States of America
14371,SUNSET PACIFIC PETROLEUM LTD,SPK,CA86776N1006,SUNSET PACIFIC PETROLEUM LTD,SPK,
14372,SUNSHINE 100 CHINA HOLDINGS,2608,KYG794911092,SUNSHINE 100 CHINA HOLDINGS,2608,Hong Kong
14373,SUNSHINE CAPITAL INC,SCNP,US8677922028,SUNSHINE CAPITAL INC,SCNP,United States of America
14374,SUNSHINE OILSANDS LTD,SUO,CA8678421063,SUNSHINE OILSANDS LTD,SUO,
14375,SUNSTOCK INC,CURRENT,US8678912028,SUNSTOCK INC,SSOK,United States of America
14376,SUNSTONE DEVELOPMENT CO LT-A,603612,CNE100002R73,SUNSTONE DEVELOPMENT CO LT-A,603612,China
14377,SUNSTONE HOTEL INVESTORS INC,SHO,US8678921011,SUNSTONE HOTEL INVESTORS INC,SHO,United States of America
14378,SUNSTONE METALS LTD,STM,AU000000STM0,SUNSTONE METALS LTD,STM,Australia
14379,SUNTECK REALTY LTD,SUNTECK,INE805D01034,SUNTECK REALTY LTD,SUNTECK,India
14380,SUNTEX ENTERPRISES INC,CURRENT,US86804E1064,SUNTEX ENTERPRISES INC,SNTX,United States of America
14381,SUNTORY BEVERAGE & FOOD LTD,2587,JP3336560002,SUNTORY BEVERAGE & FOOD LTD,2587,Japan
14382,SUNTRUST BANKS INC,SUU,US8679141031,SUNTRUST BANKS INC,SUU,Germany
14383,SUNVAULT ENERGY INC,CURRENT,US86803W1071,SUNVAULT ENERGY INC,SVLT,United States of America
14384,SUNWIN STEVIA INTERNATIONAL,CURRENT,US86803D1090,SUNWIN STEVIA INTERNATIONAL,SUWN,United States of America
14385,SUOMINEN OYJ,SUY,FI0009010862,SUOMINEN OYJ,SUY,Finland
14386,SUPER LEAGUE GAMING INC,SCM,US86804F2020,SUPER LEAGUE GAMING INC,SLGG,United States of America
14387,SUPER MICRO COMPUTER INC,NMS,US86800U1043,SUPER MICRO COMPUTER INC,SMCI,United States of America
14388,SUPER RETAIL GROUP LTD,SUL,AU000000SUL0,SUPER RETAIL GROUP LTD,SUL,Australia
14389,SUPER SPINNING MILLS,SUPERSPIN,INE662A01027,SUPER SPINNING MILLS,SUPERSPIN,India
14390,SUPER STRONG HOLDINGS LTD,8262,KYG8587W1069,SUPER STRONG HOLDINGS LTD,8262,Hong Kong
14391,SUPER VALUE CO LTD,3094,JP3395600004,SUPER VALUE CO LTD,3094,Japan
14392,SUPERACTIVE GROUP CO LTD,176,BMG8587Y1021,SUPERACTIVE GROUP CO LTD,176,Hong Kong
14393,SUPERBAG CO LTD,3945,JP3395400009,SUPERBAG CO LTD,3945,Japan
14394,SUPERBOX INC,CURRENT,US86804X1046,SUPERBOX INC,SBOX,United States of America
14395,SUPERCOM LTD,SCM,IL0010830961,SUPERCOM LTD,SPCB,United States of America
14396,SUPERHOUSE LTD,SUPERHOUS,INE712B01010,SUPERHOUSE LTD,SUPERHOUS,India
14397,SUPERLOOP LTD,SLC,AU000000SLC8,SUPERLOOP LTD,SLC,Australia
14398,SUPERNOVA ENERGY INC,CURRENT,US86845R2076,SUPERNOVA ENERGY INC,SPRN,United States of America
14399,SUPERNUS PHARMACEUTICALS INC,NMS,US8684591089,SUPERNUS PHARMACEUTICALS INC,SUPN,United States of America
14400,SUPERVALU INC,SVU,US8685363017,SUPERVALU INC,SVU,
14401,SUPRAJIT ENGINEERING LTD,SUPRAJIT,INE399C01030,SUPRAJIT ENGINEERING LTD,SUPRAJIT,India
14402,SUPREME CANNABIS CO INC/THE,SPRWF,CA86860J1066,SUPREME CANNABIS CO INC/THE,SPRWF,United States of America
14403,SUPREME INDUSTRIES LTD,SUPREMEIN,INE195A01028,SUPREME INDUSTRIES LTD,SUPREMEIN,India
14404,SUPREME INFRASTRUCTURE INDIA,SUPREMEI1,INE550H01011,SUPREME INFRASTRUCTURE INDIA,SUPREMEI1,India
14405,SUPREMEX INC,SXP,CA86863R1055,SUPREMEX INC,SXP,Canada
14406,SUPURVA HEALTHCARE GROUP INC,CURRENT,US8686482055,SUPURVA HEALTHCARE GROUP INC,SPRV,United States of America
14407,SURALA NET CO LTD,3998,JP3410450005,SURALA NET CO LTD,3998,Japan
14408,SURANA SOLAR LTD,SURANASOL,INE272L01022,SURANA SOLAR LTD,SURANASOL,India
14409,SURANA TELECOM & POWER LTD,SURANATP,INE130B01031,SURANA TELECOM & POWER LTD,SURANATP,India
14410,SUREPURE INC,SURP,US86867A1088,SUREPURE INC,SURP,
14411,SURESERVE GROUP PLC,ASQ1,GB00BSKS1M86,SURESERVE GROUP PLC,SUR,United Kingdom
14412,SURETY HOLDINGS CORP,NOINFO,US8686782025,SURETY HOLDINGS CORP,SHDC,United States of America
14413,SURFACE ONCOLOGY INC,NMS,US86877M2098,SURFACE ONCOLOGY INC,SURF,United States of America
14414,SURFSTITCH GROUP LTD,SRF,AU000000SRF8,SURFSTITCH GROUP LTD,SRF,
14415,SURGE COMPONENTS INC,CURRENT,US8689081045,SURGE COMPONENTS INC,SPRS,United States of America
14416,SURGE COPPER CORP,SURG,CA86881M1041,SURGE COPPER CORP,SURG,Canada
14417,SURGE ENERGY INC,CURRENT,CA86880Y8779,SURGE ENERGY INC,ZPTAF,United States of America
14418,SURGE GLOBAL ENERGY INC,SRGG,US86880T2096,SURGE GLOBAL ENERGY INC,SRGG,
14419,SURGERY PARTNERS INC,NMS,US86881A1007,SURGERY PARTNERS INC,SGRY,United States of America
14420,SURMODICS INC,NMS,US8688731004,SURMODICS INC,SRDX,United States of America
14421,SURREY BANCORP,CURRENT,US86888W1053,SURREY BANCORP,SRYB,United States of America
14422,SURREY CAPITAL CORP,SYC,CA86888A1030,SURREY CAPITAL CORP,SYC,Canada
14423,SURTECO GROUP SE,XETRA,DE0005176903,SURTECO GROUP SE,SUR,Switzerland
14424,SURUGA BANK LTD,8358,JP3411000007,SURUGA BANK LTD,8358,Japan
14425,SURYA ROSHNI LIMITED,SURYAROSN,INE335A01012,SURYA ROSHNI LIMITED,SURYAROSN,India
14426,SURYALAKSHMI COTTON MILLS,SURYALAXM,INE713B01026,SURYALAKSHMI COTTON MILLS,SURYALAXM,India
14427,SUSGLOBAL ENERGY CORP,CURRENT,US86909W1009,SUSGLOBAL ENERGY CORP,SNRG,United States of America
14428,SUSQUEHANNA COMMUNITY FINANC,CURRENT,US8691031012,SUSQUEHANNA COMMUNITY FINANC,SQCF,United States of America
14429,SUSTAINABLE POWER CORP,SSTP,US8693271061,SUSTAINABLE POWER CORP,SSTP,
14430,SUSTAINABLE PROJECTS GROUP I,CURRENT,US86933P1057,SUSTAINABLE PROJECTS GROUP I,SPGX,United States of America
14431,SUTIMCO INTERNATIONAL INC,LIMITED,US86936P3001,SUTIMCO INTERNATIONAL INC,SUTI,United States of America
14432,SUTLEJ TEXTILES AND INDUSTRI,SUTLEJTEX,INE645H01027,SUTLEJ TEXTILES AND INDUSTRI,SUTLEJTEX,India
14433,SUTOR TECHNOLOGY GROUP LTD,TORZ,US8693622024,SUTOR TECHNOLOGY GROUP LTD,TORZ,
14434,SUTRO BIOPHARMA INC,NMS,US8693671021,SUTRO BIOPHARMA INC,STRO,United States of America
14435,SUTTER GOLD MINING INC,NOINFO,CA86944A1057,SUTTER GOLD MINING INC,SGMNF,United States of America
14436,SUVEN LIFE SCIENCES LTD,SUVEN,INE495B01038,SUVEN LIFE SCIENCES LTD,SUVEN,India
14437,SUZHOU NEW DISTRICT HI-TEC-A,600736,CNE000000LV9,SUZHOU NEW DISTRICT HI-TEC-A,600736,China
14438,SUZLON ENERGY LIMITED,SUZLON,INE040H01021,SUZLON ENERGY LIMITED,SUZLON,India
14439,SUZUKEN CO LTD,9987,JP3398000004,SUZUKEN CO LTD,9987,Japan
14440,SUZUKI CO LTD,6785,JP3397210000,SUZUKI CO LTD,6785,Japan
14441,SUZUKI MOTOR CORP,7269,JP3397200001,SUZUKI MOTOR CORP,7269,Japan
14442,SUZUMO MACHINERY CO LTD,6405,JP3398700009,SUZUMO MACHINERY CO LTD,6405,Japan
14443,SUZUYO SHINWART CORP,9360,JP3398800007,SUZUYO SHINWART CORP,9360,Japan
14444,SVB & T CORP,PRIMQX,US7848661051,SVB & T CORP,SVBT,United States of America
14445,SVB FINANCIAL GROUP,NMS,US78486Q1013,SVB FINANCIAL GROUP,SIVB,Mexico
14446,SVC FINANCIAL SERVICES INC,SVCX,US78486P1030,SVC FINANCIAL SERVICES INC,SVCX,United States of America
14447,SVENSKA AEROGEL HOLDING AB,AERO,SE0008212161,SVENSKA AEROGEL HOLDING AB,AERO,Sweden
14448,SWAN ENERGY LTD,SWANENERG,INE665A01038,SWAN ENERGY LTD,SWANENERG,India
14449,SWAN GROUP OF COMPANIES INC,SWNG,US8696681035,SWAN GROUP OF COMPANIES INC,SWNG,
14450,SWARAJ ENGINES LIMITED,SWARAJENG,INE277A01016,SWARAJ ENGINES LIMITED,SWARAJENG,India
14451,SWATCH GROUP AG/THE-UNSP ADR,LIMITED,US8701231065,SWATCH GROUP AG/THE-UNSP ADR,SWGAY,United States of America
14452,SWEDBANK AB - A SHARES,XETRA,SE0000242455,SWEDBANK AB - A SHARES,FRYA,Germany
14453,SWEDISH MATCH AB,SWMA,SE0015812219,SWEDISH MATCH AB,SWMA,Sweden
14454,SWEDISH ORPHAN BIOVITRUM AB,BVT,SE0000872095,SWEDISH ORPHAN BIOVITRUM AB,SOBI,Sweden
14455,SWEE HONG LTD,QF6,SG2E77981776,SWEE HONG LTD,QF6,Singapore
14456,SWEEGEN INC,NOINFO,US8703341094,SWEEGEN INC,SWEE,United States of America
14457,SWEET NATURAL TRADING CO LTD,NTRL.H,CA87043B1013,SWEET NATURAL TRADING CO LTD,NTRL.H,
14458,SWELECT ENERGY SYSTEMS LTD,SWELECTES,INE409B01013,SWELECT ENERGY SYSTEMS LTD,SWELECTES,India
14459,SWIBER HOLDINGS LTD,BGK,SG1BI1000006,SWIBER HOLDINGS LTD,BGK,Singapore
14460,SWICK MINING SERVICES LTD,SWK,AU000000SWK8,SWICK MINING SERVICES LTD,SWK,Australia
14461,SWIFTSURE INTERNATIONAL INC,HLMB,US8707611039,SWIFTSURE INTERNATIONAL INC,HLMB,
14462,SWING MEDIA TECHNOLOGY GROUP,BEV,BMG8609Q2775,SWING MEDIA TECHNOLOGY GROUP,BEV,Singapore
14463,SWINGPLANE VENTURES INC,SWVI,US8707872078,SWINGPLANE VENTURES INC,SWVI,
14464,SWIRE PROPERTIES LTD,1972,HK0000063609,SWIRE PROPERTIES LTD,1972,Hong Kong
14465,SWISS HELVETIA FUND,SWZ,US8708751016,SWISS HELVETIA FUND,SWZ,United States of America
14466,SWISS LIFE HOLDING AG-REG,XETRA,CH0014852781,SWISS LIFE HOLDING AG-REG,SLW,Germany
14467,SWISS RE AG,SRENN,CH0126881561,SWISS RE AG,SRENN,Mexico
14468,SWISSCOM AG-REG,XETRA,CH0008742519,SWISSCOM AG-REG,SWJ,Germany
14469,SWISSINSO HOLDING INC,SWHN,US87101R1059,SWISSINSO HOLDING INC,SWHN,
14470,SWISSQUOTE GROUP HOLDING-REG,SQN,CH0010675863,SWISSQUOTE GROUP HOLDING-REG,SQN,Switzerland
14471,SWK HOLDINGS CORP,SCM,US78501P2039,SWK HOLDINGS CORP,SWKH,United States of America
14472,SWORD GROUP,SWP,FR0004180578,SWORD GROUP,SWP,France
14473,SYCAMORE ENTERTAINMENT GROUP,CURRENT,US8711561055,SYCAMORE ENTERTAINMENT GROUP,SEGI,United States of America
14474,SYKES ENTERPRISES INC,SYKE,US8712371033,SYKES ENTERPRISES INC,SYKE,Germany
14475,SYLIOS CORP,UNGS,US8713243074,SYLIOS CORP,UNGS,United States of America
14476,SYLOGIST LTD.,SYZ,CA87132P1027,SYLOGIST LTD.,SYZ,Canada
14477,SYLVANIA PLATINUM LTD,ASQ1,BMG864081044,SYLVANIA PLATINUM LTD,SLP,United Kingdom
14478,SYMBILITY SOLUTIONS INC,SY,CA87150W1041,SYMBILITY SOLUTIONS INC,SY,
14479,SYMBIO PHARMACEUTICALS LTD,4582,JP3383050006,SYMBIO PHARMACEUTICALS LTD,4582,Japan
14480,SYMETRA FINANCIAL CORP,SYA,US87151Q1067,SYMETRA FINANCIAL CORP,SYA,
14481,SYMMETRY MEDICAL INC,SMA,US8715462060,SYMMETRY MEDICAL INC,SMA,
14482,SYMPHONY HOLDINGS LTD,1223,BMG5472K1898,SYMPHONY HOLDINGS LTD,1223,Hong Kong
14483,SYMPHONY INTERNATIONAL HOLDI,SSMU,VGG548121059,SYMPHONY INTERNATIONAL HOLDI,SIHL,
14484,SYMRISE AG,SY1N,DE000SYM9999,SYMRISE AG,SY1N,Mexico
14485,SYNACOR INC,SYNC,US8715611062,SYNACOR INC,SYNC,United States of America
14486,SYNALLOY CORP.,NMS,US8715651076,SYNALLOY CORP.,SYNL,United States of America
14487,SYNAPTICS INC,NMS,US87157D1090,SYNAPTICS INC,SYNA,United States of America
14488,SYNCHRONOSS TECHNOLOGIES INC,NMS,US87157B1035,SYNCHRONOSS TECHNOLOGIES INC,SNCR,United States of America
14489,SYNCHRONY FINANCIAL,SYF,US87165B1035,SYNCHRONY FINANCIAL,SYF,Mexico
14490,SYNCLAYER INC,1724,JP3372200000,SYNCLAYER INC,1724,Japan
14491,SYNCOM HEALTHCARE LTD,SYNCOM,INE602K01014,SYNCOM HEALTHCARE LTD,SYNCOM,India
14492,SYNCORA HOLDINGS LTD,SYCRF,BMG8649T1099,SYNCORA HOLDINGS LTD,SYCRF,United States of America
14493,SYNDAX PHARMACEUTICALS INC,NMS,US87164F1057,SYNDAX PHARMACEUTICALS INC,SNDX,United States of America
14494,SYNDICATE BANK,SYNDIBANK,INE667A01018,SYNDICATE BANK,SYNDIBANK,
14495,SYNEOS HEALTH INC,NMS,US87166B1026,SYNEOS HEALTH INC,SYNH,United States of America
14496,SYNERGY ACQUISITION CORP,QMP,CA87164B2030,SYNERGY ACQUISITION CORP,QMP,
14497,SYNERGY GROUP HOLDINGS INTER,1539,KYG8650S1075,SYNERGY GROUP HOLDINGS INTER,1539,Hong Kong
14498,SYNGENE INTERNATIONAL LTD,SYNGENE,INE398R01022,SYNGENE INTERNATIONAL LTD,SYNGENE,India
14499,SYNGENTA AG-ADR,SYT,US87160A1007,SYNGENTA AG-ADR,SYT,
14500,SYNLAIT MILK LTD,SM1,NZSMLE0001S9,SYNLAIT MILK LTD,SM1,Australia
14501,SYNLOGIC INC,NMS,US87166L1008,SYNLOGIC INC,SYBX,United States of America
14502,SYNODON INC - A,SYD,CA87163U1030,SYNODON INC - A,SYD,
14503,SYNOPSYS INC,NMS,US8716071076,SYNOPSYS INC,SNPS,Germany
14504,SYNOVUS FINANCIAL CORP,SNV,US87161C5013,SYNOVUS FINANCIAL CORP,SNV,United States of America
14505,SYNTHETIC BIOLOGICS INC,SYN,US87164U4094,SYNTHETIC BIOLOGICS INC,SYN,United States of America
14506,"SYNTHETIC FIXED-INCOME SEC STRATS 2004-2, 6.50% SPRINT CAPIT",GJD,US7847882005,"SYNTHETIC FIXED-INCOME SEC STRATS 2004-2, 6.50% SPRINT CAPIT",GJD,
14507,SYNTHOMER PLC,STMM,GB0009887422,SYNTHOMER PLC,SYNT,United Kingdom
14508,SYNTONIC LTD,SYT,AU000000SYT5,SYNTONIC LTD,SYT,Australia
14509,SYNTROLEUM CORP,SYNM,US8716302083,SYNTROLEUM CORP,SYNM,
14510,SYPRIS SOLUTIONS INC,NMS,US8716551069,SYPRIS SOLUTIONS INC,SYPR,United States of America
14511,SYRAH RESOURCES LTD,SYR,AU000000SYR9,SYRAH RESOURCES LTD,SYR,Australia
14512,SYROS PHARMACEUTICALS INC,NMS,US87184Q1076,SYROS PHARMACEUTICALS INC,SYRS,United States of America
14513,SYSCO CORP,SYY,US8718291078,SYSCO CORP,SYY,Mexico
14514,SYSGROUP PLC,ASQ1,GB00BYT18182,SYSGROUP PLC,SYS,United Kingdom
14515,SYSMA HOLDINGS LTD,5UO,SG2F06984247,SYSMA HOLDINGS LTD,5UO,Singapore
14516,SYSMEX CORP,6869,JP3351100007,SYSMEX CORP,6869,Japan
14517,SYSTECH SYSTEMS INTL INC,SSYT,US87184L2079,SYSTECH SYSTEMS INTL INC,SSYT,
14518,SYSTEM LOCATION CO LTD,2480,JP3351080001,SYSTEM LOCATION CO LTD,2480,Japan
14519,SYSTEM RESEARCH CO LTD,3771,JP3351070002,SYSTEM RESEARCH CO LTD,3771,Japan
14520,SYSTEMS DESIGN CO LTD,3766,JP3350950006,SYSTEMS DESIGN CO LTD,3766,Japan
14521,SYSTEMS ENGINEERING CONSULTA,3741,JP3422190003,SYSTEMS ENGINEERING CONSULTA,3741,Japan
14522,SYSTEMS TECHNOLOGY ASSOC-NEW,STAI,US8720331052,SYSTEMS TECHNOLOGY ASSOC-NEW,STAI,
14523,SYSTENA CORP,2317,JP3351050004,SYSTENA CORP,2317,Japan
14524,SYZYGY AG,XETRA,DE0005104806,SYZYGY AG,SYZ,Germany
14525,T HASEGAWA CO LTD,4958,JP3768500005,T HASEGAWA CO LTD,4958,Japan
14526,T T J HOLDINGS LTD,K1Q,SG1Z68955660,T T J HOLDINGS LTD,K1Q,Singapore
14527,TA CORP LTD,PA3,SG2D87975520,TA CORP LTD,PA3,Singapore
14528,TA YANG GROUP HOLDINGS LTD,1991,KYG869171044,TA YANG GROUP HOLDINGS LTD,1991,Hong Kong
14529,TABCORP HOLDINGS LIMITED,TAH,AU000000TAH8,TABCORP HOLDINGS LIMITED,TAH,Australia
14530,TABIO CORP,2668,JP3506100001,TABIO CORP,2668,Japan
14531,TABLE TRAC INC,PRIMQX,US87336P1066,TABLE TRAC INC,TBTC,United States of America
14532,TABLEAU SOFTWARE INC-CL A,DATA,US87336U1051,TABLEAU SOFTWARE INC-CL A,DATA,
14533,TABULA RASA HEALTHCARE INC,NMS,US8733791011,TABULA RASA HEALTHCARE INC,TRHC,United States of America
14534,TACMINA CORP,6322,JP3462620000,TACMINA CORP,6322,Japan
14535,TACTICAL AIR DEFENSE SERVICE,TADF,US87356M1080,TACTICAL AIR DEFENSE SERVICE,TADF,
14536,TACTILE SYSTEMS TECHNOLOGY I,NMS,US87357P1003,TACTILE SYSTEMS TECHNOLOGY I,TCMD,United States of America
14537,TADANO LTD,6395,JP3465000002,TADANO LTD,6395,Japan
14538,TAG COLONIA-IMMOBILIEN AG,XETRA,DE0006338007,TAG COLONIA-IMMOBILIEN AG,KBU,Germany
14539,TAG OIL LTD,INTPRIMQX,CA87377N2005,TAG OIL LTD,TAOIF,United States of America
14540,TAHERA DIAMOND CORP,TAH,CA8737874021,TAHERA DIAMOND CORP,TAH,
